RANK,NAME,SYMBOL,PRICE($),VOLUME,MARKETCAP,EventProcessedDate
40,NEAR Protocol,near,2.24532,59864289,1878982255.0,2023-02-14
41,Aave,aave,83.3654,56648528,1179671488.0,2023-02-14
42,Highstreet,high,3.252,56444565,99649954.0,2023-02-14
43,Blur,blur,0.68536,52514484,0.0,2023-02-14
44,Filecoin,fil,5.08491,51554331,1980644964.0,2023-02-14
45,USDD,usdd,0.986249,51096110,715358165.0,2023-02-14
46,Ocean Protocol,ocean,0.475636,49028901,206438898.0,2023-02-14
47,Loopring,lrc,0.412482,48407413,513949636.0,2023-02-14
48,Decentraland,mana,0.674736,47776675,1225739641.0,2023-02-14
49,JasmyCoin,jasmy,0.00662023,47176012,170321837.0,2023-02-14
50,ApeCoin,ape,5.19621,47092303,1896214071.0,2023-02-14
1,Tether,usdt,1.0004,19056993013,69210255411.0,2023-02-14
2,Bitcoin,btc,22232.4,13602376936,428235307546.0,2023-02-14
3,Binance USD,busd,0.999444,7371345937,21831263760.0,2023-02-14
4,Ethereum,eth,1555.47,3194320172,188909195219.0,2023-02-14
5,USD Coin,usdc,0.999915,579904559,42561767500.0,2023-02-14
6,Solana,sol,21.8574,460003361,8008903512.0,2023-02-14
7,XRP,xrp,0.378593,391618469,19079401809.0,2023-02-14
8,Polygon,matic,1.25438,382398481,11233578897.0,2023-02-14
9,Binance Coin,bnb,297.392,343886938,47757628842.0,2023-02-14
10,Aptos,apt,14.41,322978008,2108363061.0,2023-02-14
11,Fantom,ftm,0.5141,321010090,1427765390.0,2023-02-14
12,Hashflow,hft,0.701079,237352466,122849630.0,2023-02-14
13,SingularityNET,agix,0.461637,223801473,540783359.0,2023-02-14
14,Cardano,ada,0.388014,183036680,13597976115.0,2023-02-14
15,Dogecoin,doge,0.0832758,169621039,11432736706.0,2023-02-14
16,SHIBA INU,shib,1.27506e-05,167951566,7514871005.0,2023-02-14
17,Optimism,op,2.40503,162135293,540527543.0,2023-02-14
18,The Graph,grt,0.16784,159433872,1475007910.0,2023-02-14
19,Litecoin,ltc,95.0783,155864301,6828486226.0,2023-02-14
20,Fetch.ai,fet,0.455054,155395758,313131340.0,2023-02-14
21,Lido DAO Token,ldo,2.54062,132663015,2105327268.0,2023-02-14
22,Mina,mina,1.00057,116078266,839056097.0,2023-02-14
23,Render Token,rndr,1.73746,108870451,480999025.0,2023-02-14
24,Avalanche,avax,18.0799,98478702,5657111309.0,2023-02-14
25,dYdX,dydx,2.63419,95895554,368592212.0,2023-02-14
26,Gala,gala,0.0439307,95635061,331347583.0,2023-02-14
27,Magic,magic,1.65883,90903626,343373981.0,2023-02-14
28,Hooked Protocol,hook,2.61664,88516318,130832028.0,2023-02-14
29,Curve,crv,1.07639,87289308,783657867.0,2023-02-14
30,The Sandbox,sand,0.711854,79605349,1119003987.0,2023-02-14
31,ChainLink,link,6.79811,79407953,3341955463.0,2023-02-14
32,TRON,trx,0.0666488,77310750,6135317183.0,2023-02-14
33,Polkadot,dot,6.22896,76291395,7359239469.0,2023-02-14
34,Hedera,hbar,0.088198,72877204,2246671941.0,2023-02-14
35,Cosmos,atom,13.4223,67358139,3885471453.0,2023-02-14
36,Oasis Network,rose,0.0791687,67268540,398168134.0,2023-02-14
37,Terra Classic,luna,0.000169863,62539694,1009970487.0,2023-02-14
38,Multi Collateral DAI,dai,0.999945,62364311,5194567994.0,2023-02-14
39,TerraClassicUSD,ust,0.0304,61335710,297904809.0,2023-02-14
40,NEAR Protocol,near,2.24532,59863743,1878982255.0,2023-02-14
41,Aave,aave,83.3654,56647743,1179671493.0,2023-02-14
42,Highstreet,high,3.25,56444134,99588778.0,2023-02-14
43,Blur,blur,0.688915,52514220,0.0,2023-02-14
44,Filecoin,fil,5.08491,51553790,1980644964.0,2023-02-14
45,USDD,usdd,0.986234,51092583,715347331.0,2023-02-14
46,Ocean Protocol,ocean,0.475428,49028483,206348567.0,2023-02-14
47,Loopring,lrc,0.41134,48406895,512526234.0,2023-02-14
48,Decentraland,mana,0.674736,47776213,1225738308.0,2023-02-14
49,JasmyCoin,jasmy,0.00662023,47175622,170321837.0,2023-02-14
50,ApeCoin,ape,5.19776,47091905,1896777529.0,2023-02-14
1,Tether,usdt,1.0004,19054852973,69210427606.0,2023-02-14
2,Bitcoin,btc,22228.4,13602391312,428157394460.0,2023-02-14
3,Binance USD,busd,0.999444,7370531271,21831263760.0,2023-02-14
4,Ethereum,eth,1555.69,3194290920,188935590956.0,2023-02-14
5,USD Coin,usdc,0.999915,579881410,42561768173.0,2023-02-14
6,Solana,sol,21.8505,460001318,8006361841.0,2023-02-14
7,XRP,xrp,0.378593,391615770,19079401809.0,2023-02-14
8,Polygon,matic,1.25427,382396398,11232650609.0,2023-02-14
9,Binance Coin,bnb,297.392,343883136,47757631123.0,2023-02-14
10,Aptos,apt,14.4098,322977212,2108340785.0,2023-02-14
11,Fantom,ftm,0.514305,321008342,1428333929.0,2023-02-14
12,Hashflow,hft,0.700599,237350799,122765491.0,2023-02-14
13,SingularityNET,agix,0.46181,223798977,540985531.0,2023-02-14
14,Cardano,ada,0.387859,183035479,13592537647.0,2023-02-14
15,Dogecoin,doge,0.0832834,169620317,11433778004.0,2023-02-14
16,SHIBA INU,shib,1.27506e-05,167951765,7514871140.0,2023-02-14
17,Optimism,op,2.40498,162135297,540516995.0,2023-02-14
18,The Graph,grt,0.167769,159433487,1474377632.0,2023-02-14
19,Litecoin,ltc,95.0853,155862688,6828993569.0,2023-02-14
20,Fetch.ai,fet,0.454576,155395003,312802473.0,2023-02-14
21,Lido DAO Token,ldo,2.54063,132662712,2105336153.0,2023-02-14
22,Mina,mina,1.00057,116078031,839056005.0,2023-02-14
23,Render Token,rndr,1.73419,108870379,480095078.0,2023-02-14
24,Avalanche,avax,18.0717,98478377,5654540932.0,2023-02-14
25,dYdX,dydx,2.63419,95895355,368592212.0,2023-02-14
26,Gala,gala,0.0439063,95634885,331163748.0,2023-02-14
27,Magic,magic,1.65726,90903462,343049316.0,2023-02-14
28,Hooked Protocol,hook,2.61638,88515909,130819343.0,2023-02-14
29,Curve,crv,1.07639,87289136,783657607.0,2023-02-14
30,The Sandbox,sand,0.711035,79604743,1117717516.0,2023-02-14
31,ChainLink,link,6.80233,79407623,3344029533.0,2023-02-14
32,TRON,trx,0.0666488,77310341,6135317224.0,2023-02-14
33,Polkadot,dot,6.2295,76290750,7359875068.0,2023-02-14
34,Hedera,hbar,0.0881981,72876934,2246673698.0,2023-02-14
35,Cosmos,atom,13.4223,67357765,3885466726.0,2023-02-14
36,Oasis Network,rose,0.0791872,67268326,398261149.0,2023-02-14
37,Terra Classic,luna,0.000169863,62539772,1009970488.0,2023-02-14
38,Multi Collateral DAI,dai,0.999945,62363016,5194567994.0,2023-02-14
39,TerraClassicUSD,ust,0.0304,61335718,297904809.0,2023-02-14
40,NEAR Protocol,near,2.24532,59863567,1878982255.0,2023-02-14
41,Aave,aave,83.3908,56647411,1180031094.0,2023-02-14
42,Highstreet,high,3.252,56443993,99649954.0,2023-02-14
43,Blur,blur,0.690715,52514331,0.0,2023-02-14
44,Filecoin,fil,5.08209,51553602,1979544498.0,2023-02-14
45,USDD,usdd,0.986217,51091112,715335257.0,2023-02-14
46,Ocean Protocol,ocean,0.475428,49028382,206348566.0,2023-02-14
47,Loopring,lrc,0.412482,48406702,513949636.0,2023-02-14
48,Decentraland,mana,0.674736,47776003,1225738308.0,2023-02-14
49,JasmyCoin,jasmy,0.00662023,47175562,170321839.0,2023-02-14
50,ApeCoin,ape,5.19776,47091834,1896777526.0,2023-02-14
1,Tether,usdt,1.00033,19051998638,69205501130.0,2023-02-14
2,Bitcoin,btc,22221.7,13606890609,428028976371.0,2023-02-14
3,Binance USD,busd,0.999444,7368806200,21831263766.0,2023-02-14
4,Ethereum,eth,1555.4,3194228987,188900672368.0,2023-02-14
5,USD Coin,usdc,0.999915,580164406,42561768254.0,2023-02-14
6,Solana,sol,21.828,460070700,7998103279.0,2023-02-14
7,XRP,xrp,0.378542,391571883,19076833600.0,2023-02-14
8,Polygon,matic,1.25355,382532718,11226150085.0,2023-02-14
9,Binance Coin,bnb,297.194,343694562,47725787212.0,2023-02-14
10,Aptos,apt,14.4011,322836169,2107064405.0,2023-02-14
11,Fantom,ftm,0.514542,321059374,1428991254.0,2023-02-14
12,Hashflow,hft,0.700695,237290677,122782320.0,2023-02-14
13,SingularityNET,agix,0.460844,224115064,539853529.0,2023-02-14
14,Cardano,ada,0.387577,183108441,13582668531.0,2023-02-14
15,Dogecoin,doge,0.0832584,169530486,11430339894.0,2023-02-14
16,SHIBA INU,shib,1.27415e-05,167942077,7509489473.0,2023-02-14
17,Optimism,op,2.40318,161974605,540112453.0,2023-02-14
18,The Graph,grt,0.167695,159438264,1473732879.0,2023-02-14
19,Litecoin,ltc,95.0776,155810483,6828440087.0,2023-02-14
20,Fetch.ai,fet,0.45415,155572962,312508845.0,2023-02-14
21,Lido DAO Token,ldo,2.54062,132629612,2105328129.0,2023-02-14
22,Mina,mina,0.999759,116115530,838375609.0,2023-02-14
23,Render Token,rndr,1.73421,108871253,480099449.0,2023-02-14
24,Avalanche,avax,18.0717,98491816,5654540916.0,2023-02-14
25,dYdX,dydx,2.63408,95884488,368577963.0,2023-02-14
26,Gala,gala,0.0438956,95640911,331082775.0,2023-02-14
27,Magic,magic,1.65588,90934184,342762631.0,2023-02-14
28,Hooked Protocol,hook,2.60899,88574945,130449523.0,2023-02-14
29,Curve,crv,1.07722,87255869,784260243.0,2023-02-14
30,The Sandbox,sand,0.711268,79619371,1118083722.0,2023-02-14
31,ChainLink,link,6.79629,79384942,3341060662.0,2023-02-14
32,TRON,trx,0.0666561,77250192,6135986149.0,2023-02-14
33,Polkadot,dot,6.22844,76296791,7358620399.0,2023-02-14
34,Hedera,hbar,0.088122,72841917,2244734494.0,2023-02-14
35,Oasis Network,rose,0.0792242,67497993,398447207.0,2023-02-14
36,Cosmos,atom,13.4164,67362628,3883764194.0,2023-02-14
37,Terra Classic,luna,0.000169419,62473271,1007330071.0,2023-02-14
38,Multi Collateral DAI,dai,0.999945,62357746,5194567997.0,2023-02-14
39,TerraClassicUSD,ust,0.0304,61291643,297904809.0,2023-02-14
40,NEAR Protocol,near,2.2425,59847030,1876619331.0,2023-02-14
41,Aave,aave,83.3578,56638167,1179563267.0,2023-02-14
42,Highstreet,high,3.24298,56430324,99373539.0,2023-02-14
43,Blur,blur,0.687898,52670714,0.0,2023-02-14
44,Filecoin,fil,5.08035,51560885,1978869517.0,2023-02-14
45,USDD,usdd,0.986086,51087258,715240358.0,2023-02-14
46,Ocean Protocol,ocean,0.475227,49086147,206261535.0,2023-02-14
47,Loopring,lrc,0.412107,48441966,513482581.0,2023-02-14
48,Decentraland,mana,0.674401,47782119,1225130310.0,2023-02-14
49,JasmyCoin,jasmy,0.00661053,47173544,170072274.0,2023-02-14
50,ApeCoin,ape,5.19853,47050485,1897059237.0,2023-02-14
1,Tether,usdt,1.00033,19050938728,69205382344.0,2023-02-14
2,Bitcoin,btc,22221.5,13606779407,428026215781.0,2023-02-14
3,Binance USD,busd,0.999444,7368509504,21831263766.0,2023-02-14
4,Ethereum,eth,1555.08,3194209276,188861328460.0,2023-02-14
5,USD Coin,usdc,0.999915,580141292,42561768339.0,2023-02-14
6,Solana,sol,21.8265,460069569,7997548945.0,2023-02-14
7,XRP,xrp,0.378541,391570589,19076791006.0,2023-02-14
8,Polygon,matic,1.25374,382531372,11227847066.0,2023-02-14
9,Binance Coin,bnb,297.07,343685246,47705843561.0,2023-02-14
10,Aptos,apt,14.4011,322835745,2107066617.0,2023-02-14
11,Fantom,ftm,0.511932,321058072,1421743523.0,2023-02-14
12,Hashflow,hft,0.700592,237290320,122764279.0,2023-02-14
13,SingularityNET,agix,0.460909,224114859,539929425.0,2023-02-14
14,Cardano,ada,0.387555,183107677,13581898346.0,2023-02-14
15,Dogecoin,doge,0.0832584,169530254,11430339783.0,2023-02-14
16,SHIBA INU,shib,1.27407e-05,167941877,7509013362.0,2023-02-14
17,Optimism,op,2.40318,161974070,540112455.0,2023-02-14
18,The Graph,grt,0.167691,159437948,1473696719.0,2023-02-14
19,Litecoin,ltc,95.0776,155809926,6828440009.0,2023-02-14
20,Fetch.ai,fet,0.454225,155571845,312560760.0,2023-02-14
21,Lido DAO Token,ldo,2.54062,132629415,2105328129.0,2023-02-14
22,Mina,mina,0.999759,116115248,838375576.0,2023-02-14
23,Render Token,rndr,1.73331,108871100,479850393.0,2023-02-14
24,Avalanche,avax,18.0717,98491461,5654540916.0,2023-02-14
25,dYdX,dydx,2.63422,95884278,368596316.0,2023-02-14
26,Gala,gala,0.0438771,95640630,330943317.0,2023-02-14
27,Magic,magic,1.65588,90934050,342762631.0,2023-02-14
28,Hooked Protocol,hook,2.61068,88574707,130534436.0,2023-02-14
29,Curve,crv,1.07601,87255684,783377975.0,2023-02-14
30,The Sandbox,sand,0.71117,79619082,1117929160.0,2023-02-14
31,ChainLink,link,6.79626,79384600,3341044734.0,2023-02-14
32,TRON,trx,0.0666561,77249420,6135986149.0,2023-02-14
33,Polkadot,dot,6.22844,76296281,7358620399.0,2023-02-14
34,Hedera,hbar,0.0881518,72841655,2245493683.0,2023-02-14
35,Oasis Network,rose,0.07903,67497788,397470420.0,2023-02-14
36,Cosmos,atom,13.4164,67362379,3883764189.0,2023-02-14
37,Terra Classic,luna,0.000169419,62473221,1007330071.0,2023-02-14
38,Multi Collateral DAI,dai,0.999945,62356654,5194568015.0,2023-02-14
39,TerraClassicUSD,ust,0.0304,61291629,297904809.0,2023-02-14
40,NEAR Protocol,near,2.2425,59846923,1876619329.0,2023-02-14
41,Aave,aave,83.3578,56637802,1179563280.0,2023-02-14
42,Highstreet,high,3.24302,56430178,99374741.0,2023-02-14
43,Blur,blur,0.692867,52670630,0.0,2023-02-14
44,Filecoin,fil,5.07949,51560748,1978532220.0,2023-02-14
45,USDD,usdd,0.986131,51083974,715273120.0,2023-02-14
46,Ocean Protocol,ocean,0.475227,49085943,206261535.0,2023-02-14
47,Loopring,lrc,0.411637,48441798,512896743.0,2023-02-14
48,Decentraland,mana,0.674312,47782018,1224968090.0,2023-02-14
49,JasmyCoin,jasmy,0.00661053,47173248,170072274.0,2023-02-14
50,ApeCoin,ape,5.19853,47050295,1897059237.0,2023-02-14
1,Tether,usdt,1.00033,19046938381,69205366639.0,2023-02-14
2,Bitcoin,btc,22219.7,13601490915,427990057677.0,2023-02-14
3,Binance USD,busd,0.999444,7367396066,21831263766.0,2023-02-14
4,Ethereum,eth,1555.02,3194069208,188855127450.0,2023-02-14
5,USD Coin,usdc,0.999915,579774632,42561768381.0,2023-02-14
6,Solana,sol,21.8047,459976407,7989579451.0,2023-02-14
7,XRP,xrp,0.378546,391592872,19077019766.0,2023-02-14
8,Polygon,matic,1.25397,382373386,11229918089.0,2023-02-14
9,Binance Coin,bnb,297.07,343839004,47705843561.0,2023-02-14
10,Aptos,apt,14.4011,322957478,2107066617.0,2023-02-14
11,Fantom,ftm,0.511892,320983922,1421631797.0,2023-02-14
12,Hashflow,hft,0.700593,237335614,122764393.0,2023-02-14
13,SingularityNET,agix,0.460785,223782773,539784548.0,2023-02-14
14,Cardano,ada,0.387488,183025016,13579548140.0,2023-02-14
15,Dogecoin,doge,0.0832582,169611296,11430316104.0,2023-02-14
16,SHIBA INU,shib,1.27316e-05,167943276,7503632007.0,2023-02-14
17,Optimism,op,2.40318,162125697,540112459.0,2023-02-14
18,The Graph,grt,0.167628,159424895,1473138051.0,2023-02-14
19,Litecoin,ltc,95.0706,155850667,6827932457.0,2023-02-14
20,Fetch.ai,fet,0.45398,155384640,312392147.0,2023-02-14
21,Lido DAO Token,ldo,2.54062,132653823,2105328129.0,2023-02-14
22,Mina,mina,0.999759,116070973,838375499.0,2023-02-14
23,Render Token,rndr,1.73363,108863143,479940199.0,2023-02-14
24,Avalanche,avax,18.0624,98473019,5651611330.0,2023-02-14
25,dYdX,dydx,2.63403,95888173,368570947.0,2023-02-14
26,Gala,gala,0.0438946,95629924,331075620.0,2023-02-14
27,Magic,magic,1.65588,90897566,342762631.0,2023-02-14
28,Hooked Protocol,hook,2.60587,88509926,130293845.0,2023-02-14
29,Curve,crv,1.07504,87283360,782672557.0,2023-02-14
30,The Sandbox,sand,0.71117,79598070,1117929162.0,2023-02-14
31,ChainLink,link,6.79798,79401320,3341888040.0,2023-02-14
32,TRON,trx,0.0666561,77302787,6135986149.0,2023-02-14
33,Polkadot,dot,6.22748,76284273,7357484669.0,2023-02-14
34,Hedera,hbar,0.0881922,72872160,2246524684.0,2023-02-14
35,Cosmos,atom,13.4077,67353444,3881242532.0,2023-02-14
36,Oasis Network,rose,0.0791595,67263894,398121604.0,2023-02-14
37,Terra Classic,luna,0.000169419,62537111,1007330073.0,2023-02-14
38,Multi Collateral DAI,dai,0.999945,62352334,5194566528.0,2023-02-14
39,TerraClassicUSD,ust,0.0304,61335275,297904809.0,2023-02-14
40,NEAR Protocol,near,2.24249,59859760,1876610911.0,2023-02-14
41,Aave,aave,83.3403,56643030,1179316235.0,2023-02-14
42,Highstreet,high,3.23499,56439049,99128837.0,2023-02-14
43,Blur,blur,0.697343,52510888,0.0,2023-02-14
44,Filecoin,fil,5.07949,51549920,1978532220.0,2023-02-14
45,USDD,usdd,0.986091,51077206,715243601.0,2023-02-14
46,Ocean Protocol,ocean,0.475101,49024191,206206836.0,2023-02-14
47,Loopring,lrc,0.411824,48403434,513130275.0,2023-02-14
48,Decentraland,mana,0.674394,47773165,1225117327.0,2023-02-14
49,JasmyCoin,jasmy,0.00661053,47172383,170072274.0,2023-02-14
50,ApeCoin,ape,5.1985,47088233,1897048661.0,2023-02-14
1,Tether,usdt,1.00033,19045943741,69205283690.0,2023-02-14
2,Bitcoin,btc,22212.8,13607039913,427858498771.0,2023-02-14
3,Binance USD,busd,0.999554,7366822027,21833667838.0,2023-02-14
4,Ethereum,eth,1554.71,3194203792,188817525834.0,2023-02-14
5,USD Coin,usdc,0.999915,580064985,42561768462.0,2023-02-14
6,Solana,sol,21.8041,460075795,7989345257.0,2023-02-14
7,XRP,xrp,0.378588,391571384,19079138805.0,2023-02-14
8,Polygon,matic,1.25396,382531867,11229825230.0,2023-02-14
9,Binance Coin,bnb,297.067,343681050,47705426129.0,2023-02-14
10,Aptos,apt,14.3925,322839962,2105803231.0,2023-02-14
11,Fantom,ftm,0.512156,321057692,1422364814.0,2023-02-14
12,Hashflow,hft,0.701153,237292243,122862500.0,2023-02-14
13,SingularityNET,agix,0.461524,224119800,540650679.0,2023-02-14
14,Cardano,ada,0.38687,183108025,13557873793.0,2023-02-14
15,Dogecoin,doge,0.0832272,169530727,11426062809.0,2023-02-14
16,SHIBA INU,shib,1.27224e-05,167944059,7498203726.0,2023-02-14
17,Optimism,op,2.40323,161976208,540122993.0,2023-02-14
18,The Graph,grt,0.167459,159438486,1471658605.0,2023-02-14
19,Litecoin,ltc,95.028,155807863,6824874692.0,2023-02-14
20,Fetch.ai,fet,0.453848,155571736,312301496.0,2023-02-14
21,Lido DAO Token,ldo,2.54062,132629950,2105328129.0,2023-02-14
22,Mina,mina,0.999753,116116264,838370958.0,2023-02-14
23,Render Token,rndr,1.73249,108870968,479623396.0,2023-02-14
24,Avalanche,avax,18.0539,98492610,5648978089.0,2023-02-14
25,dYdX,dydx,2.63476,95884228,368672549.0,2023-02-14
26,Gala,gala,0.0438772,95641542,330944220.0,2023-02-14
27,Magic,magic,1.65159,90934822,341873734.0,2023-02-14
28,Hooked Protocol,hook,2.60751,88576032,130375901.0,2023-02-14
29,Curve,crv,1.07462,87255633,782369820.0,2023-02-14
30,The Sandbox,sand,0.711004,79617551,1117667955.0,2023-02-14
31,ChainLink,link,6.79193,79382940,3338915430.0,2023-02-14
32,TRON,trx,0.0666337,77247910,6133927656.0,2023-02-14
33,Polkadot,dot,6.22641,76295519,7356222801.0,2023-02-14
34,Hedera,hbar,0.0881821,72841548,2246266974.0,2023-02-14
35,Oasis Network,rose,0.0793352,67498092,399005361.0,2023-02-14
36,Cosmos,atom,13.4056,67362051,3880633215.0,2023-02-14
37,Terra Classic,luna,0.000169419,62476030,1007330077.0,2023-02-14
38,Multi Collateral DAI,dai,0.999936,62350641,5194520225.0,2023-02-14
39,TerraClassicUSD,ust,0.0304,61297676,297904809.0,2023-02-14
40,NEAR Protocol,near,2.24053,59847468,1874975994.0,2023-02-14
41,Aave,aave,83.3045,56637104,1178809008.0,2023-02-14
42,Highstreet,high,3.24597,56429463,99465303.0,2023-02-14
43,Blur,blur,0.698897,52670583,0.0,2023-02-14
44,Filecoin,fil,5.0786,51560566,1978187784.0,2023-02-14
45,USDD,usdd,0.986096,51072686,715247722.0,2023-02-14
46,Ocean Protocol,ocean,0.475034,49085423,206177815.0,2023-02-14
47,Loopring,lrc,0.411543,48440983,512780312.0,2023-02-14
48,Decentraland,mana,0.673745,47781903,1223939655.0,2023-02-14
49,JasmyCoin,jasmy,0.00660077,47173354,169821205.0,2023-02-14
50,ApeCoin,ape,5.19222,47050146,1894757100.0,2023-02-14
1,Tether,usdt,1.0004,19055357242,69210053053.0,2023-02-14
2,Bitcoin,btc,22212.3,13612868287,427848031181.0,2023-02-14
3,Binance USD,busd,0.999554,7368052887,21833667672.0,2023-02-14
4,Ethereum,eth,1554.74,3194657371,188820089964.0,2023-02-14
5,USD Coin,usdc,0.999915,589680765,42561768620.0,2023-02-14
6,Solana,sol,21.7938,460063905,7985588837.0,2023-02-14
7,XRP,xrp,0.378585,391746152,19079000091.0,2023-02-14
8,Polygon,matic,1.25415,382624341,11231510014.0,2023-02-14
9,Binance Coin,bnb,296.961,343638742,47688367823.0,2023-02-14
10,Aptos,apt,14.3822,322732784,2104294093.0,2023-02-14
11,Fantom,ftm,0.511267,321246633,1419896231.0,2023-02-14
12,Hashflow,hft,0.701556,237332743,122933219.0,2023-02-14
13,SingularityNET,agix,0.461968,224398727,541170820.0,2023-02-14
14,Cardano,ada,0.387009,183292664,13562745475.0,2023-02-14
15,Dogecoin,doge,0.0832296,169537108,11426391859.0,2023-02-14
16,SHIBA INU,shib,1.27301e-05,168021639,7502764194.0,2023-02-14
17,Optimism,op,2.40024,162203228,539450650.0,2023-02-14
18,The Graph,grt,0.167367,159502140,1470851530.0,2023-02-14
19,Litecoin,ltc,95.0783,155787686,6828484529.0,2023-02-14
20,Fetch.ai,fet,0.45427,155696644,312591359.0,2023-02-14
21,Lido DAO Token,ldo,2.54062,132636073,2105327955.0,2023-02-14
22,Mina,mina,0.998938,116199611,837686998.0,2023-02-14
23,Render Token,rndr,1.7315,108890289,479349819.0,2023-02-14
24,Avalanche,avax,18.0622,98595115,5651574863.0,2023-02-14
25,dYdX,dydx,2.63958,95953507,369346442.0,2023-02-14
26,Gala,gala,0.0438693,95542114,330884656.0,2023-02-14
27,Magic,magic,1.65159,91027519,341873741.0,2023-02-14
28,Hooked Protocol,hook,2.6072,88513907,130360285.0,2023-02-14
29,Curve,crv,1.07384,87255761,781797080.0,2023-02-14
30,The Sandbox,sand,0.710453,79648268,1116802444.0,2023-02-14
31,ChainLink,link,6.79279,79415435,3339339530.0,2023-02-14
32,TRON,trx,0.0666337,77260951,6133925461.0,2023-02-14
33,Polkadot,dot,6.22502,76307168,7354582223.0,2023-02-14
34,Hedera,hbar,0.0882714,72859304,2248542410.0,2023-02-14
35,Oasis Network,rose,0.0792982,67591785,398819226.0,2023-02-14
36,Cosmos,atom,13.3949,67360010,3877550550.0,2023-02-14
37,Terra Classic,luna,0.000169931,62468868,1010375128.0,2023-02-14
38,Multi Collateral DAI,dai,0.999921,62359405,5194445815.0,2023-02-14
39,TerraClassicUSD,ust,0.0304,61257271,297904809.0,2023-02-14
40,NEAR Protocol,near,2.23975,59868217,1874317326.0,2023-02-14
41,Aave,aave,83.2538,56657990,1178091591.0,2023-02-14
42,Highstreet,high,3.24999,56472473,99588477.0,2023-02-14
43,Blur,blur,0.695777,52823890,0.0,2023-02-14
44,Filecoin,fil,5.07712,51570488,1977610202.0,2023-02-14
45,USDD,usdd,0.98614,51039789,715279419.0,2023-02-14
46,Ocean Protocol,ocean,0.473188,49175054,205376370.0,2023-02-14
